key,rate_2566,region,province,district_label,rate_2569,delta_rate,ballot_code
อุดรธานี_7,0.016941081229091517,ภาคอีสาน,อุดรธานี,อุดรธานี เขต 7,0.03655356371168433,0.01961248248259281,CON
อุดรธานี_8,0.014575488886189725,ภาคอีสาน,อุดรธานี,อุดรธานี เขต 8,0.03011707599597336,0.015541587109783634,CON
อุดรธานี_2,0.028976531221659402,ภาคอีสาน,อุดรธานี,อุดรธานี เขต 2,0.04251325873370206,0.01353672751204266,CON
อุดรธานี_5,0.011943790900091282,ภาคอีสาน,อุดรธานี,อุดรธานี เขต 5,0.021359164430700198,0.009415373530608916,CON
อุดรธานี_9,0.014631132251445626,ภาคอีสาน,อุดรธานี,อุดรธานี เขต 9,0.030965019735946644,0.016333887484501017,CON
อุดรธานี_10,0.01629249826293217,ภาคอีสาน,อุดรธานี,อุดรธานี เขต 10,0.024687216048088347,0.008394717785156176,CON
อุดรธานี_1,0.032144118685976684,ภาคอีสาน,อุดรธานี,อุดรธานี เขต 1,0.06699021986910803,0.03484610118313134,CON
อุดรธานี_3,0.011414176720864921,ภาคอีสาน,อุดรธานี,อุดรธานี เขต 3,0.015703368400463835,0.004289191679598913,CON
อุดรธานี_4,0.006974228918808041,ภาคอีสาน,อุดรธานี,อุดรธานี เขต 4,0.020440994155499145,0.013466765236691105,CON
อุดรธานี_6,0.009100148911527644,ภาคอีสาน,อุดรธานี,อุดรธานี เขต 6,0.013697920712602604,0.00459777180107496,CON
อุตรดิตถ์_2,0.02337855706301321,ภาคเหนือ,อุตรดิตถ์,อุตรดิตถ์ เขต 2,0.04975797850520962,0.026379421442196408,CON
อุตรดิตถ์_3,0.024739414385190953,ภาคเหนือ,อุตรดิตถ์,อุตรดิตถ์ เขต 3,0.0555481815768516,0.03080876719166065,CON
อุตรดิตถ์_1,0.022430898895045955,ภาคเหนือ,อุตรดิตถ์,อุตรดิตถ์ เขต 1,0.03732898432545076,0.014898085430404804,CON
อุทัยธานี_1,0.029997613209798858,ภาคกลาง,อุทัยธานี,อุทัยธานี เขต 1,0.056942522131982344,0.026944908922183486,CON
อุทัยธานี_2,0.017862665429610434,ภาคกลาง,อุทัยธานี,อุทัยธานี เขต 2,0.03349088630072596,0.01562822087111553,CON
อุบลราชธานี_1,0.02962927437532972,ภาคอีสาน,อุบลราชธานี,อุบลราชธานี เขต 1,0.07120950848889558,0.04158023411356586,CON
อุบลราชธานี_4,0.03349872529400477,ภาคอีสาน,อุบลราชธานี,อุบลราชธานี เขต 4,0.060160087491868346,0.026661362197863574,CON
อุบลราชธานี_2,0.025044812289081824,ภาคอีสาน,อุบลราชธานี,อุบลราชธานี เขต 2,0.031190669921345268,0.006145857632263444,CON
อุบลราชธานี_3,0.008524014772387591,ภาคอีสาน,อุบลราชธานี,อุบลราชธานี เขต 3,0.044524792213846344,0.036000777441458756,CON
อุบลราชธานี_5,0.007465084397223889,ภาคอีสาน,อุบลราชธานี,อุบลราชธานี เขต 5,0.02597698683045892,0.01851190243323503,CON
อุบลราชธานี_6,0.007900906180965691,ภาคอีสาน,อุบลราชธานี,อุบลราชธานี เขต 6,0.01985464898479059,0.011953742803824897,CON
อุบลราชธานี_7,0.0075698251109370925,ภาคอีสาน,อุบลราชธานี,อุบลราชธานี เขต 7,0.010875999674996807,0.003306174564059715,CON
อุบลราชธานี_8,0.01419362836246436,ภาคอีสาน,อุบลราชธานี,อุบลราชธานี เขต 8,0.020887363335875923,0.006693734973411563,CON
อุบลราชธานี_9,0.01109070114026271,ภาคอีสาน,อุบลราชธานี,อุบลราชธานี เขต 9,0.014389745794593433,0.0032990446543307225,CON
อุบลราชธานี_10,0.007497361126182561,ภาคอีสาน,อุบลราชธานี,อุบลราชธานี เขต 10,0.028366939319003234,0.020869578192820672,CON
อุบลราชธานี_11,0.008605208021550435,ภาคอีสาน,อุบลราชธานี,อุบลราชธานี เขต 11,0.03138371977311175,0.022778511751561318,CON
กระบี่_1,0.014358893992967471,ภาคใต้,กระบี่,กระบี่ เขต 1,0.02727655576792251,0.01291766177495504,PL
กระบี่_2,0.015468393238071757,ภาคใต้,กระบี่,กระบี่ เขต 2,0.02214674604386099,0.0066783528057892325,PL
กระบี่_3,0.012166551034156838,ภาคใต้,กระบี่,กระบี่ เขต 3,0.021299925345278088,0.00913337431112125,PL
กรุงเทพมหานคร_1,0.020221172383111243,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 1,0.02622992770776022,0.006008755324648975,PL
กรุงเทพมหานคร_2,0.019403662157703727,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 2,0.02736842105263158,0.007964758894927853,PL
กรุงเทพมหานคร_3,0.01808213580330995,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 3,0.024755192973048883,0.006673057169738934,PL
กรุงเทพมหานคร_4,0.018017614234811644,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 4,0.023092086736130668,0.0050744725013190245,PL
กรุงเทพมหานคร_5,0.01608222490931076,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 5,0.022968351811112807,0.006886126901802046,PL
กรุงเทพมหานคร_6,0.016723088591671754,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 6,0.025524821586706256,0.008801732995034502,PL
กรุงเทพมหานคร_7,0.018565722658210063,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 7,0.02970138499719798,0.011135662338987919,PL
กรุงเทพมหานคร_8,0.01714961561206387,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 8,0.026326303627155614,0.009176688015091746,PL
กรุงเทพมหานคร_9,0.017041606753559996,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 9,0.02742648491748464,0.010384878163924645,PL
กรุงเทพมหานคร_10,0.014466441889282729,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 10,0.028801728985874804,0.014335287096592075,PL
กรุงเทพมหานคร_11,0.013049283215249827,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 11,0.025198325021568505,0.012149041806318678,PL
กรุงเทพมหานคร_12,0.014773047645897942,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 12,0.024259778480383385,0.009486730834485443,PL
กรุงเทพมหานคร_13,0.01540116753999721,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 13,0.023735056991937727,0.008333889451940517,PL
กรุงเทพมหานคร_14,0.015853383200321976,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 14,0.023001905615962336,0.00714852241564036,PL
กรุงเทพมหานคร_15,0.01501016313128681,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 15,0.025388876930223073,0.010378713798936264,PL
กรุงเทพมหานคร_16,0.012909564277644054,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 16,0.025243845033881048,0.012334280756236994,PL
กรุงเทพมหานคร_17,0.016276360246999882,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 17,0.03986459577857427,0.023588235531574388,PL
กรุงเทพมหานคร_18,0.015286084084620191,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 18,0.03154279364598328,0.01625670956136309,PL
กรุงเทพมหานคร_19,0.015094637847235942,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 19,0.023445758732348915,0.008351120885112973,PL
กรุงเทพมหานคร_20,0.012397518280522934,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 20,0.027830350451560456,0.015432832171037521,PL
กรุงเทพมหานคร_21,0.015486993345432546,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 21,0.025699742662479735,0.010212749317047189,PL
กรุงเทพมหานคร_22,0.01776129397826199,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 22,0.026992979763854372,0.009231685785592383,PL
กรุงเทพมหานคร_23,0.015957497003840745,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 23,0.025934569151512484,0.00997707214767174,PL
กรุงเทพมหานคร_24,0.018053763545173213,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 24,0.02992690361985512,0.011873140074681907,PL
กรุงเทพมหานคร_25,0.01595618772998214,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 25,0.0268644747393745,0.010908287009392358,PL
กรุงเทพมหานคร_26,0.01455927351692824,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 26,0.02682279713860311,0.01226352362167487,PL
กรุงเทพมหานคร_27,0.012566242189353793,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 27,0.027330624794114418,0.014764382604760625,PL
กรุงเทพมหานคร_28,0.013480206279387228,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 28,0.028711311345199806,0.015231105065812578,PL
กรุงเทพมหานคร_29,0.015871117326659797,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 29,0.028298830635469677,0.01242771330880988,PL
กรุงเทพมหานคร_30,0.01668878471658663,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 30,0.027556332872366387,0.010867548155779758,PL
กรุงเทพมหานคร_31,0.018367199363656085,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 31,0.032815721838384035,0.01444852247472795,PL
กรุงเทพมหานคร_32,0.018520705400724296,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 32,0.03103910563748324,0.012518400236758945,PL
กรุงเทพมหานคร_33,0.017757111997949694,กรุงเทพ,กรุงเทพมหานคร,กรุงเทพมหานคร เขต 33,0.028848698720776358,0.011091586722826664,PL
กาญจนบุรี_1,0.018908258529525827,ภาคกลาง,กาญจนบุรี,กาญจนบุรี เขต 1,0.05436559449973556,0.03545733597020974,PL
กาญจนบุรี_2,0.012430144260225396,ภาคกลาง,กาญจนบุรี,กาญจนบุรี เขต 2,0.0353475492715468,0.022917405011321404,PL
กาญจนบุรี_3,0.011895082894411255,ภาคกลาง,กาญจนบุรี,กาญจนบุรี เขต 3,0.02875423990132593,0.016859157006914677,PL
กาญจนบุรี_5,0.01032959023301369,ภาคกลาง,กาญจนบุรี,กาญจนบุรี เขต 5,0.02432010225094085,0.013990512017927162,PL
กาญจนบุรี_4,0.00791027269114069,ภาคกลาง,กาญจนบุรี,กาญจนบุรี เขต 4,0.04127276657224441,0.03336249388110372,PL
กาฬสินธุ์_3,0.006342865152789459,ภาคอีสาน,กาฬสินธุ์,กาฬสินธุ์ เขต 3,0.02288588249054544,0.016543017337755983,PL
กาฬสินธุ์_6,0.007824445592685936,ภาคอีสาน,กาฬสินธุ์,กาฬสินธุ์ เขต 6,0.016710295119589772,0.008885849526903836,PL
กาฬสินธุ์_1,0.008277393096886727,ภาคอีสาน,กาฬสินธุ์,กาฬสินธุ์ เขต 1,0.02730361729452055,0.01902622419763382,PL
กาฬสินธุ์_4,0.005219404398610965,ภาคอีสาน,กาฬสินธุ์,กาฬสินธุ์ เขต 4,0.019222994082405263,0.0140035896837943,PL
กาฬสินธุ์_5,0.005388086456637751,ภาคอีสาน,กาฬสินธุ์,กาฬสินธุ์ เขต 5,0.018025321284661788,0.012637234828024035,PL
กาฬสินธุ์_2,0.004670838106988632,ภาคอีสาน,กาฬสินธุ์,กาฬสินธุ์ เขต 2,0.02243915583699766,0.01776831773000903,PL
กำแพงเพชร_1,0.015073338678488894,ภาคเหนือ,กำแพงเพชร,กำแพงเพชร เขต 1,0.038954733055242885,0.02388139437675399,PL
กำแพงเพชร_2,0.013438061890792089,ภาคเหนือ,กำแพงเพชร,กำแพงเพชร เขต 2,0.029096157466479804,0.015658095575687717,PL
กำแพงเพชร_3,0.01150057080038899,ภาคเหนือ,กำแพงเพชร,กำแพงเพชร เขต 3,0.029511719726123244,0.018011148925734254,PL
กำแพงเพชร_4,0.009574032357157486,ภาคเหนือ,กำแพงเพชร,กำแพงเพชร เขต 4,0.02702251478725434,0.017448482430096855,PL
ขอนแก่น_1,0.014818409938144756,ภาคอีสาน,ขอนแก่น,ขอนแก่น เขต 1,0.031878614145208324,0.01706020420706357,PL
ขอนแก่น_2,0.013095462248164188,ภาคอีสาน,ขอนแก่น,ขอนแก่น เขต 2,0.03241588982624278,0.019320427578078593,PL
ขอนแก่น_3,0.005147659262168839,ภาคอีสาน,ขอนแก่น,ขอนแก่น เขต 3,0.018317968195968606,0.013170308933799767,PL
ขอนแก่น_4,0.0081832729040491,ภาคอีสาน,ขอนแก่น,ขอนแก่น เขต 4,0.02141834121782909,0.013235068313779989,PL
ขอนแก่น_6,0.006686976892535442,ภาคอีสาน,ขอนแก่น,ขอนแก่น เขต 6,0.02349705851637832,0.016810081623842878,PL
ขอนแก่น_8,0.007626338769995888,ภาคอีสาน,ขอนแก่น,ขอนแก่น เขต 8,0.023327859879584016,0.015701521109588126,PL
ขอนแก่น_5,0.005924157013122697,ภาคอีสาน,ขอนแก่น,ขอนแก่น เขต 5,0.014446780519592294,0.008522623506469597,PL
ขอนแก่น_7,0.005199041745246954,ภาคอีสาน,ขอนแก่น,ขอนแก่น เขต 7,0.021043723554301834,0.015844681809054878,PL
ขอนแก่น_9,0.005606150748249508,ภาคอีสาน,ขอนแก่น,ขอนแก่น เขต 9,0.011371413529876284,0.005765262781626776,PL
ขอนแก่น_11,0.004836313443686978,ภาคอีสาน,ขอนแก่น,ขอนแก่น เขต 11,0.019946578290010637,0.015110264846323659,PL
ขอนแก่น_10,0.0045084587790313315,ภาคอีสาน,ขอนแก่น,ขอนแก่น เขต 10,0.01113883549623333,0.006630376717201999,PL
จันทบุรี_1,0.023001785526730385,ภาคตะวันออก,จันทบุรี,จันทบุรี เขต 1,0.051027214514407684,0.0280254289876773,PL
จันทบุรี_2,0.0215201126009334,ภาคตะวันออก,จันทบุรี,จันทบุรี เขต 2,0.05280682035077301,0.03128670774983961,PL
จันทบุรี_3,0.017731030716209344,ภาคตะวันออก,จันทบุรี,จันทบุรี เขต 3,0.04657647851552377,0.028845447799314423,PL
ฉะเชิงเทรา_3,0.008748002789474149,ภาคตะวันออก,ฉะเชิงเทรา,ฉะเชิงเทรา เขต 3,0.033950522825809744,0.025202520036335593,PL
ฉะเชิงเทรา_1,0.01283122072647473,ภาคตะวันออก,ฉะเชิงเทรา,ฉะเชิงเทรา เขต 1,0.04848232138964965,0.035651100663174916,PL
ฉะเชิงเทรา_2,0.014159648357547898,ภาคตะวันออก,ฉะเชิงเทรา,ฉะเชิงเทรา เขต 2,0.034479723246745246,0.020320074889197348,PL
ฉะเชิงเทรา_4,0.01018090304446587,ภาคตะวันออก,ฉะเชิงเทรา,ฉะเชิงเทรา เขต 4,0.03511372348581651,0.02493282044135064,PL
ชลบุรี_1,0.0140688104854073,ภาคตะวันออก,ชลบุรี,ชลบุรี เขต 1,0.02890026614656346,0.01483145566115616,PL
ชลบุรี_2,0.013850290336428749,ภาคตะวันออก,ชลบุรี,ชลบุรี เขต 2,0.030961557967339487,0.01711126763091074,PL
ชลบุรี_3,0.010610133182433661,ภาคตะวันออก,ชลบุรี,ชลบุรี เขต 3,0.032478816989583895,0.021868683807150235,PL
ชลบุรี_4,0.01134155277326452,ภาคตะวันออก,ชลบุรี,ชลบุรี เขต 4,0.03308410768459021,0.021742554911325693,PL
ชลบุรี_5,0.01324443805484671,ภาคตะวันออก,ชลบุรี,ชลบุรี เขต 5,0.03596044034915508,0.022716002294308375,PL
ชลบุรี_6,0.0121729918487057,ภาคตะวันออก,ชลบุรี,ชลบุรี เขต 6,0.02964607254329724,0.01747308069459154,PL
ชลบุรี_7,0.009433350622406638,ภาคตะวันออก,ชลบุรี,ชลบุรี เขต 7,0.028006472183886164,0.018573121561479528,PL
ชลบุรี_8,0.010976914530266245,ภาคตะวันออก,ชลบุรี,ชลบุรี เขต 8,0.029414146087560003,0.018437231557293758,PL
ชลบุรี_9,0.0106426149677318,ภาคตะวันออก,ชลบุรี,ชลบุรี เขต 9,0.030466720843889926,0.019824105876158127,PL
ชลบุรี_10,0.02301291125123322,ภาคตะวันออก,ชลบุรี,ชลบุรี เขต 10,0.049121878700834024,0.026108967449600805,PL
ชัยนาท_1,0.015714495520634454,ภาคกลาง,ชัยนาท,ชัยนาท เขต 1,0.05028293690859142,0.034568441387956964,PL
ชัยนาท_2,0.01074093068712927,ภาคกลาง,ชัยนาท,ชัยนาท เขต 2,0.040553413974921355,0.029812483287792086,PL
ชัยภูมิ_1,0.01022372151741551,ภาคอีสาน,ชัยภูมิ,ชัยภูมิ เขต 1,0.029066334230037398,0.018842612712621887,PL
ชัยภูมิ_7,0.006471518634854864,ภาคอีสาน,ชัยภูมิ,ชัยภูมิ เขต 7,0.016646132068052533,0.01017461343319767,PL
ชัยภูมิ_4,0.005553103854074728,ภาคอีสาน,ชัยภูมิ,ชัยภูมิ เขต 4,0.015881447831184056,0.010328343977109328,PL
ชัยภูมิ_6,0.004859405981281527,ภาคอีสาน,ชัยภูมิ,ชัยภูมิ เขต 6,0.01934416543574594,0.014484759454464412,PL
ชัยภูมิ_5,0.007654643032778122,ภาคอีสาน,ชัยภูมิ,ชัยภูมิ เขต 5,0.017946969599505976,0.010292326566727853,PL
ชัยภูมิ_3,0.0077333124727601895,ภาคอีสาน,ชัยภูมิ,ชัยภูมิ เขต 3,0.025578353525611382,0.017845041052851195,PL
ชัยภูมิ_2,0.007210147921659367,ภาคอีสาน,ชัยภูมิ,ชัยภูมิ เขต 2,0.031632395230474904,0.024422247308815537,PL
ชุมพร_3,0.020953337468860467,ภาคใต้,ชุมพร,ชุมพร เขต 3,0.020917368370371163,-3.59690984893038e-05,PL
ชุมพร_2,0.01726312688168083,ภาคใต้,ชุมพร,ชุมพร เขต 2,0.021642863427079974,0.004379736545399145,PL
ชุมพร_1,0.018824876917818974,ภาคใต้,ชุมพร,ชุมพร เขต 1,0.02505393480122722,0.0062290578834082455,PL
เชียงราย_1,0.013272436629367435,ภาคเหนือ,เชียงราย,เชียงราย เขต 1,0.0440177747966798,0.030745338167312366,PL
เชียงราย_3,0.007804455043087096,ภาคเหนือ,เชียงราย,เชียงราย เขต 3,0.032375599696545534,0.02457114465345844,PL
เชียงราย_6,0.008138804862736146,ภาคเหนือ,เชียงราย,เชียงราย เขต 6,0.03383827714331871,0.025699472280582565,PL
เชียงราย_7,0.008095167579841057,ภาคเหนือ,เชียงราย,เชียงราย เขต 7,0.03686734836210689,0.02877218078226583,PL
เชียงราย_4,0.007228127844197616,ภาคเหนือ,เชียงราย,เชียงราย เขต 4,0.03136178709863426,0.024133659254436647,PL
เชียงราย_2,0.009225216879444944,ภาคเหนือ,เชียงราย,เชียงราย เขต 2,0.036833921667507145,0.027608704788062204,PL
เชียงราย_5,0.006940148468914321,ภาคเหนือ,เชียงราย,เชียงราย เขต 5,0.02787404466273439,0.020933896193820068,PL
เชียงใหม่_10,0.005304561923253999,ภาคเหนือ,เชียงใหม่,เชียงใหม่ เขต 10,0.014321867517051194,0.009017305593797195,PL
เชียงใหม่_1,0.016625786105527174,ภาคเหนือ,เชียงใหม่,เชียงใหม่ เขต 1,0.0402720127174777,0.023646226611950524,PL
เชียงใหม่_2,0.01609750588562344,ภาคเหนือ,เชียงใหม่,เชียงใหม่ เขต 2,0.04939225534191209,0.03329474945628865,PL
เชียงใหม่_3,0.01293031361951958,ภาคเหนือ,เชียงใหม่,เชียงใหม่ เขต 3,0.045474729533344097,0.032544415913824516,PL
เชียงใหม่_4,0.015095687319796866,ภาคเหนือ,เชียงใหม่,เชียงใหม่ เขต 4,0.040033238830775246,0.02493755151097838,PL
เชียงใหม่_5,0.011869627771424356,ภาคเหนือ,เชียงใหม่,เชียงใหม่ เขต 5,0.041575563750285545,0.02970593597886119,PL
เชียงใหม่_6,0.007820349481578157,ภาคเหนือ,เชียงใหม่,เชียงใหม่ เขต 6,0.03131036905090444,0.02349001956932628,PL
เชียงใหม่_7,0.009451997632148438,ภาคเหนือ,เชียงใหม่,เชียงใหม่ เขต 7,0.030657777872895958,0.02120578024074752,PL
เชียงใหม่_8,0.01044816460293596,ภาคเหนือ,เชียงใหม่,เชียงใหม่ เขต 8,0.040716849796825744,0.030268685193889783,PL
เชียงใหม่_9,0.007444845421738221,ภาคเหนือ,เชียงใหม่,เชียงใหม่ เขต 9,0.029205959720937,0.021761114299198782,PL
ตรัง_2,0.019437579320018702,ภาคใต้,ตรัง,ตรัง เขต 2,0.022194116029694802,0.0027565367096760995,PL
ตรัง_3,0.034200727942099315,ภาคใต้,ตรัง,ตรัง เขต 3,0.025760549558390577,-0.008440178383708738,PL
ตรัง_4,0.017481420475714257,ภาคใต้,ตรัง,ตรัง เขต 4,0.021777491309079765,0.004296070833365508,PL
ตรัง_1,0.023984245642568118,ภาคใต้,ตรัง,ตรัง เขต 1,0.03433321286591977,0.01034896722335165,PL
ตราด_1,0.015013880320789636,ภาคตะวันออก,ตราด,ตราด เขต 1,0.033475097038877445,0.018461216718087807,PL
ตาก_1,0.017974792323116585,ภาคเหนือ,ตาก,ตาก เขต 1,0.04084679498195566,0.022872002658839076,PL
ตาก_2,0.0137524557956778,ภาคเหนือ,ตาก,ตาก เขต 2,0.05102664816426371,0.03727419236858591,PL
ตาก_3,0.00867426466122796,ภาคเหนือ,ตาก,ตาก เขต 3,0.02367176986162712,0.014997505200399159,PL
นครนายก_1,0.01644729068695796,ภาคตะวันออก,นครนายก,นครนายก เขต 1,0.03821793677159718,0.021770646084639224,PL
นครนายก_2,0.011610263787890708,ภาคตะวันออก,นครนายก,นครนายก เขต 2,0.036007750987269736,0.02439748719937903,PL
นครปฐม_1,0.013681916399672155,ภาคกลาง,นครปฐม,นครปฐม เขต 1,0.041253191193907086,0.02757127479423493,PL
นครปฐม_2,0.019382951016728437,ภาคกลาง,นครปฐม,นครปฐม เขต 2,0.049070640401909754,0.029687689385181317,PL
นครปฐม_3,0.015103690071045948,ภาคกลาง,นครปฐม,นครปฐม เขต 3,0.043507324866022365,0.028403634794976415,PL
นครปฐม_4,0.011553141651968607,ภาคกลาง,นครปฐม,นครปฐม เขต 4,0.03202187359193872,0.020468731939970113,PL
นครปฐม_5,0.01619586034177961,ภาคกลาง,นครปฐม,นครปฐม เขต 5,0.03642533492869893,0.020229474586919316,PL
นครปฐม_6,0.01495643259866735,ภาคกลาง,นครปฐม,นครปฐม เขต 6,0.03505833935334165,0.020101906754674298,PL
นครพนม_4,0.005266266857560497,ภาคอีสาน,นครพนม,นครพนม เขต 4,0.015185755303005491,0.009919488445444994,PL
นครพนม_3,0.006116676367572425,ภาคอีสาน,นครพนม,นครพนม เขต 3,0.019394470273791074,0.013277793906218648,PL
นครพนม_2,0.006406085781492417,ภาคอีสาน,นครพนม,นครพนม เขต 2,0.028724775535603164,0.022318689754110745,PL
นครพนม_1,0.004477239866380814,ภาคอีสาน,นครพนม,นครพนม เขต 1,0.010423221702268852,0.005945981835888038,PL
นครราชสีมา_4,0.008778868972968801,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 4,0.04398317836336278,0.035204309390393984,PL
นครราชสีมา_10,0.01031386224934612,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 10,0.034281809751574015,0.023967947502227895,PL
นครราชสีมา_12,0.00935384733219083,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 12,0.037653801894308225,0.028299954562117396,PL
นครราชสีมา_1,0.019527715635098187,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 1,0.04760562056487617,0.02807790492977798,PL
นครราชสีมา_2,0.01591286655591436,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 2,0.045512619122421195,0.029599752566506835,PL
นครราชสีมา_3,0.01570973491599985,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 3,0.04352829956019565,0.027818564644195805,PL
นครราชสีมา_14,0.013043027475375842,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 14,0.04596831286770989,0.032925285392334046,PL
นครราชสีมา_9,0.006168034014012815,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 9,0.021449288654002682,0.015281254639989868,PL
นครราชสีมา_5,0.009968176254589962,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 5,0.03499315256094221,0.025024976306352247,PL
นครราชสีมา_13,0.009456791695854295,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 13,0.044656122859880305,0.03519933116402601,PL
นครราชสีมา_6,0.006977881636867561,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 6,0.01949720327002274,0.012519321633155181,PL
นครราชสีมา_8,0.007597621791407039,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 8,0.03321301480810683,0.02561539301669979,PL
นครราชสีมา_15,0.004941240570779044,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 15,0.02113939967114101,0.016198159100361965,PL
นครราชสีมา_16,0.006068110187876059,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 16,0.02303011162801997,0.01696200144014391,PL
นครราชสีมา_11,0.005386521985206581,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 11,0.036196340564016716,0.030809818578810134,PL
นครราชสีมา_7,0.005975310803712134,ภาคอีสาน,นครราชสีมา,นครราชสีมา เขต 7,0.023032576614349157,0.017057265810637025,PL
นครศรีธรรมราช_6,0.01863550962893377,ภาคใต้,นครศรีธรรมราช,นครศรีธรรมราช เขต 6,0.015525344923434579,-0.0031101647054991924,PL
นครศรีธรรมราช_8,0.022640922523163062,ภาคใต้,นครศรีธรรมราช,นครศรีธรรมราช เขต 8,0.02196750549187637,-0.0006734170312866911,PL
นครศรีธรรมราช_5,0.016782730538669813,ภาคใต้,นครศรีธรรมราช,นครศรีธรรมราช เขต 5,0.02458982129794127,0.007807090759271457,PL
นครศรีธรรมราช_7,0.018005846917080084,ภาคใต้,นครศรีธรรมราช,นครศรีธรรมราช เขต 7,0.04050070536710673,0.022494858450026647,PL
นครศรีธรรมราช_9,0.014659998672302006,ภาคใต้,นครศรีธรรมราช,นครศรีธรรมราช เขต 9,0.016608015392794755,0.0019480167204927491,PL
นครศรีธรรมราช_1,0.01717299346261605,ภาคใต้,นครศรีธรรมราช,นครศรีธรรมราช เขต 1,0.024587639267999957,0.007414645805383906,PL
นครศรีธรรมราช_2,0.018925302328410255,ภาคใต้,นครศรีธรรมราช,นครศรีธรรมราช เขต 2,0.02364047749083249,0.004715175162422234,PL
นครศรีธรรมราช_4,0.018733568212540845,ภาคใต้,นครศรีธรรมราช,นครศรีธรรมราช เขต 4,0.016387565934347315,-0.0023460022781935305,PL
นครศรีธรรมราช_3,0.01060609268158435,ภาคใต้,นครศรีธรรมราช,นครศรีธรรมราช เขต 3,0.01254725414382492,0.001941161462240569,PL
นครสวรรค์_3,0.009645624169073488,ภาคเหนือ,นครสวรรค์,นครสวรรค์ เขต 3,0.0347965203479652,0.025150896178891713,PL
นครสวรรค์_1,0.017524292033725283,ภาคเหนือ,นครสวรรค์,นครสวรรค์ เขต 1,0.036722870431280225,0.01919857839755494,PL
นครสวรรค์_2,0.013177282476918772,ภาคเหนือ,นครสวรรค์,นครสวรรค์ เขต 2,0.027763980821667866,0.014586698344749094,PL
นครสวรรค์_5,0.012538019278992382,ภาคเหนือ,นครสวรรค์,นครสวรรค์ เขต 5,0.03152092027694405,0.01898290099795167,PL
นครสวรรค์_6,0.007800055494465968,ภาคเหนือ,นครสวรรค์,นครสวรรค์ เขต 6,0.019078594838436328,0.01127853934397036,PL
